id,title,overview,popularity,release_date,vote_average,vote_count
965645,Marlon Wayans Presents: The Headliners,"Taped live at the Belasco Theatre in Los Angeles, this hour-long special features the comedic stylings of multi-hyphenate legend Marlon Wayans and five up-and-coming stand-ups. Serving as emcee, Wayans shines the spotlight on actor D.C. Ervin, social media star Tony Baker, niece and stand-up comic Chaunté Wayans, writer Sydney Castillo, and noted “closer” Esau McGraw.",61.087,2022-04-21,4.0,2
512195,Red Notice,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",61.072,2021-11-04,6.8,5147
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",61.026,2023-06-23,8.0,525
679,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",60.943,1986-07-18,7.9,8777
893345,The Secret Kingdom,"Verity and Peter’s trip to the old family mansion takes a turn when the floor of their room suddenly gives way and they fall into an underground chamber where they are met by a civilization of creatures. The leader tells them that Peter's arrival was foretold as he’s the one who can use Great Clock of the Citadel to restart time and destroy the Shroud, a malevolent creature who feeds on fear itself...",60.915,2023-04-27,6.9,42
506574,Descendants 3,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,60.825,2019-08-02,7.8,1380
350,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",60.724,2006-06-29,7.4,11107
232672,Blended,"After a divorced mom and widowed dad have a disastrous blind date and part ways, they unknowingly end up having to share the same romantic suite at an African resort for families during spring break.",60.699,2014-05-21,6.9,3218
273481,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,60.571,2015-09-17,7.4,7857
162,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,60.561,1990-12-07,7.7,12076
481084,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",60.514,2019-10-10,6.6,2127
767852,The Mercator Trail,"When the digital-mad Benjamin turns 18, he inherits a box of ancient artefacts from his missing father. He gives an antique book to Slien, a girl he has his eye on, and unintentionally sets off a chain reaction. An old man called Zeppos is also very interested in the book, which once belonged to the cartographer Mercator. Using the secret messages in Mercator's book, the trio uncover a mystery, while having to stay one step ahead of a shadowy rival.",60.492,2022-03-30,5.0,1
522938,Rambo: Last Blood,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",60.478,2019-09-19,6.5,3544
1053017,Elvis the Pig,"A young girl learns she may have to sell her beloved pet pig, Elvis, to a local farmer to save the family farm. Unbeknownst to her, the pig is in real danger, the farmer is planning a pig roast and not a forever home. After getting wind of the plan, the whole family bands together to save Elvis, uniting to reclaim their farm and prove that love is worth more than money.",60.477,2023-02-09,2.0,1
204553,Cold Eyes,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.",60.476,2013-07-03,7.5,300
796185,The Three Musketeers: D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",60.459,2023-04-05,7.2,675
125509,Wrong Turn 5: Bloodlines,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",60.44,2012-10-23,5.4,848
551271,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,60.434,2022-09-08,7.1,409
999278,The Goldsmith,"Determined to rob a goldsmith, three young robbers break into his country house. The man and his wife turn out to be less defenseless than they seem.",60.418,2022-10-08,6.8,14
184315,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",60.236,2014-07-23,5.8,3825
1091,The Thing,"A team of American scientists investigate the empty, destroyed base of their Norwegian counterparts in Antarctica, only to discover a terrifying life force that can take the form of its prey.",60.233,1982-06-25,8.0,6260
807,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",60.218,1995-09-22,8.4,19447
20982,Naruto Shippuden the Movie,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",60.169,2007-08-04,7.4,774
345938,The Shack,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",60.119,2017-03-03,7.5,1966
11036,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",60.07,2004-06-25,7.9,10657
78,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",60.034,1982-06-25,7.9,12809
